borrower_id,age,gender,education,marital_status,num_dependents,residence_type,income,employment_status,loan_amount,loan_term,interest_rate,credit_score,debt_to_income_ratio,existing_loan_balance,previous_loans,previous_default,loan_purpose,monthly_repayment,risk
50394,51,Male,PhD,Widowed,2,Rent,82056,Self-Employed,148406,60,7.4,758,0.23,83248,4,1,Home improvement,3881.3,Medium
79183,55,Male,High School,Married,2,Own,50728,Employed,334853,36,7.01,753,0.22,182891,1,0,Home improvement,12091.22,Low
91706,60,Female,High School,Widowed,1,Rent,81785,Employed,179984,36,3.79,800,0.3,58066,5,1,Home improvement,5568.01,Medium
15645,32,Male,Master,Single,3,Rent,98937,Self-Employed,385860,60,4.87,784,0.26,143395,4,0,Debt consolidation,11488.96,Low
29318,63,Female,Master,Married,1,Rent,46557,Employed,357175,48,3.08,799,0.27,69097,1,0,Debt consolidation,8867.53,Low
15694,40,Male,PhD,Married,5,Rent,58859,Employed,100519,60,6.81,744,0.22,49445,3,1,Debt consolidation,3327.22,Medium
82844,59,Male,PhD,Widowed,3,Rent,81028,Employed,147957,36,7.14,754,0.27,74396,3,0,Car purchase,6036.53,Low
20037,61,Male,PhD,Widowed,2,Own,74289,Employed,130751,60,3.33,739,0.26,35095,3,1,Home improvement,3326.9,Medium
38540,44,Male,Master,Divorced,1,Rent,48440,Employed,315624,48,4.27,789,0.21,113568,3,0,Car purchase,12239.82,Low
24609,61,Female,Master,Widowed,0,Own,48227,Employed,195276,60,3.48,778,0.23,82729,5,0,Medical expenses,10949.07,Low
29426,45,Male,PhD,Single,0,Rent,63603,Self-Employed,375841,60,5.68,768,0.29,181010,4,0,Medical expenses,11947.16,Low
32830,27,Female,PhD,Divorced,1,Own,8352,Unemployed,61121,48,4.65,650,0.27,140237,2,1,Education,1754.88,High
50329,31,Female,Master,Widowed,4,Rent,69190,Self-Employed,130846,60,5.58,711,0.38,86910,2,0,Car purchase,2789.2,High
84365,51,Female,High School,Single,0,Own,7185,Employed,86463,60,7.45,653,0.23,38792,5,0,Medical expenses,2517.53,High
50034,49,Male,Master,Single,3,Rent,43584,Self-Employed,106340,36,6.43,700,0.29,20418,2,0,Home improvement,2875.41,Medium
82381,33,Female,PhD,Widowed,3,Rent,28116,Self-Employed,80446,60,4.47,653,0.33,160273,2,1,Education,2209.5,High
29987,21,Female,Bachelor,Divorced,4,Rent,1259,Employed,156295,60,3.96,682,0.38,100855,1,0,Medical expenses,3463.87,High
25743,23,Female,Bachelor,Single,4,Own,35245,Employed,108517,60,3.62,653,0.38,108931,3,0,Home improvement,2135.98,High
46854,21,Female,Master,Divorced,4,Rent,110627,Self-Employed,324477,60,7.79,737,0.4,141497,1,0,Education,9131.17,High
46255,63,Female,PhD,Divorced,4,Rent,92203,Self-Employed,299770,60,3.9,779,0.33,103754,5,1,Home improvement,6933.44,Medium
70512,64,Male,Master,Widowed,4,Rent,81893,Self-Employed,177913,48,5.9,762,0.2,176642,5,0,Home improvement,3391.47,Medium
34691,44,Male,Bachelor,Widowed,3,Rent,51942,Self-Employed,258414,60,5.13,733,0.34,177782,4,0,Debt consolidation,8354.73,Medium
27319,27,Female,High School,Single,0,Rent,55374,Self-Employed,173450,36,5.88,744,0.29,177092,1,0,Car purchase,5172.71,Medium
22996,63,Female,Bachelor,Married,0,Rent,100564,Employed,221871,36,3.79,751,0.23,140378,4,0,Medical expenses,8453.65,Low
18504,32,Male,High School,Widowed,0,Rent,69128,Employed,398694,48,6.74,756,0.26,145321,2,1,Home improvement,9460.43,Medium
48778,58,Male,Bachelor,Single,2,Own,15808,Unemployed,130456,48,7.21,653,0.24,100372,5,1,Education,4264.65,High
68268,44,Female,Master,Married,3,Rent,51016,Employed,245324,36,5.82,749,0.32,192121,3,1,Education,8404.4,Medium
83514,22,Female,Bachelor,Widowed,1,Rent,34309,Employed,53116,60,5.78,653,0.34,80327,5,1,Debt consolidation,1757.77,High
35784,64,Male,Bachelor,Single,3,Own,22986,Unemployed,92891,36,3.19,650,0.38,18077,4,0,Home improvement,2117.84,High
73000,25,Female,Bachelor,Widowed,0,Own,27226,Unemployed,89589,36,7.3,657,0.31,138491,5,0,Debt consolidation,2153.25,High
27354,51,Female,PhD,Widowed,0,Own,80018,Self-Employed,268649,36,3.99,717,0.26,172442,2,1,Home improvement,6680.6,Medium
74483,47,Male,Bachelor,Single,4,Own,55922,Self-Employed,379302,36,3.23,787,0.3,186508,3,0,Medical expenses,10142.88,Low
32802,49,Female,Master,Widowed,4,Rent,90828,Self-Employed,374898,36,7.74,776,0.35,33629,1,0,Home improvement,12831.93,Medium
15670,42,Male,Master,Widowed,1,Own,16149,Self-Employed,187554,48,7.3,688,0.37,185500,3,0,Debt consolidation,3709.6,High
18530,42,Male,Bachelor,Single,0,Own,46999,Employed,171170,36,4.58,800,0.23,92368,1,0,Debt consolidation,9513.22,Low
81553,63,Male,PhD,Widowed,5,Own,48025,Self-Employed,301486,60,3.98,759,0.3,144248,5,0,Home improvement,4883.16,Low
18487,41,Female,PhD,Divorced,5,Own,87043,Self-Employed,159264,48,6.76,762,0.29,54946,1,0,Medical expenses,3849.35,Medium
73081,63,Female,High School,Widowed,3,Own,101888,Self-Employed,302880,60,5.46,790,0.33,90036,2,0,Education,7265.23,Medium
80393,53,Female,Master,Divorced,4,Own,101816,Self-Employed,390918,60,4.53,800,0.28,167162,2,0,Debt consolidation,12083.55,Low
17292,22,Male,High School,Divorced,5,Rent,71900,Self-Employed,108211,48,5.08,752,0.37,183506,5,0,Education,2390.17,High
88296,38,Female,PhD,Married,4,Rent,80326,Self-Employed,162221,36,4.85,750,0.23,139735,5,0,Education,11931.89,Low
49890,28,Female,Master,Divorced,3,Rent,27739,Employed,106973,48,5.11,680,0.36,104666,3,0,Education,2684.13,High
70419,64,Male,PhD,Widowed,3,Own,7876,Unemployed,81589,36,6.91,671,0.36,17132,5,1,Debt consolidation,2292.92,High
99206,55,Male,Master,Married,4,Rent,108352,Self-Employed,152537,48,7.05,772,0.27,119876,4,1,Medical expenses,4074.01,Medium
86527,64,Female,Master,Married,4,Own,46605,Employed,390918,60,4.77,758,0.21,194619,3,0,Medical expenses,8767.0,Low
90050,38,Female,Bachelor,Single,1,Own,48311,Self-Employed,283185,36,4.24,798,0.26,140315,3,0,Home improvement,10232.19,Low
88833,50,Male,PhD,Widowed,2,Rent,112295,Self-Employed,226787,60,4.16,750,0.31,59432,4,1,Education,4565.98,Medium
89526,50,Female,Bachelor,Divorced,0,Own,116784,Employed,297264,48,6.33,800,0.2,50822,5,0,Medical expenses,10783.64,Low
15109,61,Male,Bachelor,Divorced,2,Rent,5314,Unemployed,160622,48,4.67,738,0.38,123072,4,1,Home improvement,4065.33,High
44099,46,Female,PhD,Single,4,Own,69710,Self-Employed,327372,36,7.73,709,0.26,128815,2,0,Home improvement,10545.5,Medium
89213,65,Female,Bachelor,Married,4,Own,90729,Self-Employed,206252,60,3.2,766,0.28,183035,4,1,Home improvement,4282.58,Medium
93762,60,Female,High School,Married,4,Rent,75612,Self-Employed,305106,60,3.3,797,0.27,165747,5,0,Debt consolidation,7551.15,Low
54227,41,Female,High School,Married,5,Own,13078,Self-Employed,137428,48,3.05,719,0.32,92162,4,0,Car purchase,2967.7,High
26407,58,Male,PhD,Married,1,Own,51420,Self-Employed,204752,48,3.84,757,0.25,113692,5,0,Car purchase,10744.84,Low
51112,60,Female,PhD,Single,0,Rent,61447,Self-Employed,174678,60,6.7,723,0.34,97437,4,1,Car purchase,5473.43,Medium
66372,62,Female,Bachelor,Married,1,Own,6347,Self-Employed,102248,36,3.78,688,0.38,87730,2,0,Education,3600.48,High
97683,40,Male,PhD,Divorced,1,Own,64568,Self-Employed,173078,48,5.09,762,0.35,157512,4,0,Education,4769.19,High
18207,65,Male,Bachelor,Widowed,4,Own,41503,Self-Employed,223551,60,3.77,732,0.34,101020,5,0,Home improvement,4479.88,High
66851,64,Male,PhD,Married,3,Own,46418,Self-Employed,147362,48,6.47,750,0.3,48563,1,0,Home improvement,12514.68,Low
72262,21,Female,Bachelor,Single,2,Own,1619,Unemployed,153467,36,3.59,674,0.21,164809,3,1,Education,2909.41,High
42459,58,Male,High School,Divorced,4,Own,85866,Self-Employed,325967,48,3.66,785,0.21,57021,3,0,Medical expenses,7785.18,Low
27534,39,Male,Master,Divorced,1,Rent,112877,Self-Employed,103550,60,3.32,712,0.4,71080,4,0,Car purchase,3089.68,High
35722,51,Female,Bachelor,Single,2,Rent,21208,Self-Employed,232129,48,6.34,715,0.4,98425,5,0,Debt consolidation,6202.76,High
43180,53,Male,PhD,Divorced,1,Own,77038,Employed,295542,60,6.37,800,0.28,114024,3,0,Car purchase,10899.1,Low
77315,63,Male,Bachelor,Widowed,3,Own,107439,Employed,210331,60,4.49,778,0.28,149091,3,0,Debt consolidation,12819.06,Low
57273,24,Male,High School,Single,1,Rent,496,Unemployed,196869,48,5.49,739,0.39,113131,1,1,Debt consolidation,3829.5,High
17023,64,Male,Bachelor,Widowed,3,Own,112006,Employed,144159,48,4.94,750,0.3,79289,2,0,Medical expenses,12589.61,Low
19741,23,Female,Master,Divorced,5,Rent,42848,Self-Employed,132899,36,6.72,700,0.29,43472,5,0,Home improvement,3050.81,Medium
24465,63,Male,High School,Married,3,Own,108436,Employed,256335,36,3.39,752,0.29,65005,4,0,Home improvement,9484.61,Low
14133,55,Female,High School,Single,0,Own,78186,Employed,80309,36,4.62,703,0.2,97842,5,1,Education,1543.63,High
32618,22,Female,PhD,Widowed,1,Own,4680,Employed,85166,60,3.46,652,0.28,99495,5,0,Education,1933.17,High
75280,61,Female,Bachelor,Divorced,4,Own,48594,Employed,253184,48,3.05,750,0.25,90068,3,0,Car purchase,12960.02,Low
95343,62,Female,Bachelor,Married,1,Rent,72596,Self-Employed,265079,60,5.41,745,0.31,69529,3,1,Education,6889.66,Medium
12819,22,Male,PhD,Divorced,3,Own,22515,Unemployed,76981,48,6.62,652,0.2,73917,4,0,Home improvement,1606.15,High
30052,59,Female,Bachelor,Widowed,4,Own,112951,Self-Employed,197161,60,4.16,768,0.4,10414,1,0,Education,3969.51,High
38409,50,Female,PhD,Married,0,Rent,11939,Unemployed,201802,36,4.66,680,0.36,28204,2,1,Education,4921.9,High
81062,38,Male,High School,Widowed,1,Own,60845,Employed,173708,60,3.34,787,0.33,175175,4,0,Medical expenses,4338.39,Medium
48295,59,Male,PhD,Single,5,Own,64415,Self-Employed,133593,48,3.14,730,0.23,124870,4,1,Debt consolidation,2466.65,Medium
10040,37,Female,PhD,Married,5,Rent,13934,Unemployed,124293,48,7.47,715,0.31,183925,3,0,Medical expenses,2273.03,High
30993,46,Female,PhD,Single,2,Own,99523,Self-Employed,251358,36,5.51,783,0.27,129352,4,1,Medical expenses,7100.89,Medium
38956,20,Female,PhD,Widowed,4,Own,1655,Unemployed,52633,60,5.75,651,0.2,51144,5,1,Car purchase,1301.88,High
33974,62,Male,High School,Divorced,1,Own,100947,Self-Employed,245844,60,3.37,769,0.32,120017,3,1,Home improvement,5063.85,Medium
75632,43,Male,Bachelor,Married,2,Rent,66160,Employed,284147,60,5.72,766,0.22,191838,3,0,Car purchase,10790.72,Low
22980,48,Female,Bachelor,Single,2,Own,50585,Self-Employed,297150,48,5.83,781,0.3,33668,5,0,Home improvement,11202.18,Low
20334,60,Female,Master,Divorced,4,Own,20286,Employed,146072,36,7.74,660,0.32,113015,4,1,Medical expenses,3588.66,High
98012,29,Female,PhD,Widowed,3,Own,74816,Self-Employed,302062,60,7.42,724,0.29,196611,3,0,Home improvement,11403.35,Medium
23659,56,Male,Bachelor,Married,0,Rent,51347,Self-Employed,279211,60,4.44,765,0.2,112258,3,0,Medical expenses,4880.87,Low
70873,42,Female,PhD,Divorced,3,Own,77795,Employed,211822,36,5.55,790,0.25,150476,3,0,Car purchase,3217.58,Low
25417,23,Female,High School,Single,1,Own,2903,Unemployed,90822,48,3.56,655,0.36,134498,2,1,Debt consolidation,1602.03,High
92595,55,Male,Master,Married,4,Own,78467,Employed,219326,48,4.5,785,0.27,51852,3,0,Home improvement,10592.56,Low
82516,64,Male,High School,Single,3,Rent,77620,Self-Employed,158357,60,4.6,782,0.3,120977,2,0,Car purchase,9346.5,Low
85363,62,Male,PhD,Widowed,0,Own,77837,Employed,197149,48,3.76,759,0.3,85159,5,1,Education,4943.88,Medium
87893,48,Female,PhD,Divorced,1,Rent,111864,Employed,212808,60,4.99,800,0.3,24238,4,0,Car purchase,10642.85,Low
25924,35,Male,High School,Widowed,4,Own,36786,Employed,97294,36,5.14,668,0.36,173863,5,1,Home improvement,3119.35,High
55046,57,Female,Master,Divorced,0,Rent,22,Unemployed,77155,36,4.52,665,0.23,89028,5,1,Education,2510.4,High
89029,50,Male,Bachelor,Divorced,5,Own,75040,Employed,312709,48,5.89,719,0.3,131005,3,0,Home improvement,7994.21,Medium
41652,60,Female,Bachelor,Divorced,4,Rent,114087,Self-Employed,183760,60,4.26,755,0.28,148787,1,0,Car purchase,8687.85,Low
27289,28,Male,Bachelor,Widowed,3,Rent,213,Unemployed,104337,48,5.06,650,0.25,17370,4,1,Car purchase,2485.94,High
68811,56,Female,PhD,Widowed,0,Rent,53415,Employed,215424,60,7.86,739,0.34,159292,1,1,Car purchase,5532.61,Medium
77302,44,Female,High School,Divorced,0,Own,81799,Self-Employed,270338,36,3.8,757,0.3,187193,2,0,Home improvement,5458.73,Low
18331,32,Male,PhD,Single,1,Rent,0,Unemployed,146216,36,5.95,660,0.22,196413,1,1,Car purchase,4786.54,High
35063,50,Female,Bachelor,Married,1,Rent,72161,Employed,341341,48,4.51,793,0.29,191539,5,0,Medical expenses,5633.2,Low
34412,63,Male,Master,Single,5,Rent,61287,Employed,194172,48,4.06,736,0.29,162467,4,1,Medical expenses,4167.36,Medium
13916,32,Male,High School,Widowed,4,Own,98207,Self-Employed,258794,48,7.25,791,0.33,126025,5,1,Car purchase,7071.26,Medium
96986,60,Female,Master,Widowed,0,Rent,96517,Employed,311976,48,5.41,751,0.3,97463,3,1,Medical expenses,8478.09,Medium
76955,58,Male,PhD,Divorced,5,Rent,72432,Employed,251157,36,4.21,790,0.32,148487,1,1,Car purchase,7857.73,Medium
47099,33,Female,PhD,Married,0,Rent,49812,Employed,145260,60,5.23,705,0.36,93778,3,0,Medical expenses,3054.09,High
45009,48,Male,Bachelor,Widowed,1,Rent,90032,Self-Employed,390918,36,4.99,777,0.21,190398,2,0,Car purchase,12488.7,Low
93068,64,Female,Bachelor,Widowed,5,Rent,69553,Employed,240181,60,3.12,800,0.21,157297,2,0,Debt consolidation,4308.33,Low
94854,40,Female,PhD,Single,3,Own,75653,Employed,194376,60,7.82,729,0.28,148710,4,0,Education,6685.73,Medium
68618,45,Female,Bachelor,Divorced,3,Own,91904,Employed,149708,60,3.87,798,0.24,160301,4,0,Car purchase,10449.83,Low
83803,45,Female,High School,Widowed,3,Rent,180,Unemployed,62209,48,7.38,668,0.38,143888,3,1,Car purchase,1588.3,High
75181,42,Male,PhD,Married,2,Rent,26758,Unemployed,124773,48,3.41,651,0.38,64386,4,0,Education,2765.58,High
91180,47,Female,PhD,Single,0,Own,44434,Employed,125236,48,4.9,717,0.35,179426,5,1,Education,2999.41,Medium
60256,45,Female,PhD,Divorced,0,Rent,18194,Employed,209485,36,6.58,707,0.29,127483,4,0,Debt consolidation,5640.63,High
31973,20,Male,Master,Married,3,Rent,3770,Unemployed,167873,60,4.78,658,0.24,42513,2,0,Medical expenses,3575.94,High
18039,56,Male,Master,Single,3,Own,1339,Unemployed,72824,60,6.93,651,0.37,195108,4,1,Car purchase,1924.87,High
35525,48,Male,Bachelor,Widowed,4,Rent,75704,Employed,227582,36,6.49,752,0.24,149424,3,0,Home improvement,6761.07,Low
37308,37,Male,Master,Divorced,3,Rent,76380,Self-Employed,266271,60,7.57,784,0.28,85580,3,0,Car purchase,5664.46,Low
30677,57,Male,High School,Divorced,1,Rent,59360,Employed,142879,60,7.5,739,0.35,14725,1,0,Education,3405.01,Medium
67175,41,Male,Master,Widowed,1,Rent,66816,Self-Employed,118520,36,6.83,726,0.3,96966,5,0,Car purchase,2939.42,Medium
70479,60,Male,PhD,Married,5,Own,5325,Unemployed,98473,36,7.07,671,0.27,85856,5,0,Medical expenses,4096.08,High
84035,30,Male,Bachelor,Married,5,Own,6370,Unemployed,82058,60,7.71,656,0.23,64337,5,0,Car purchase,2398.11,High
42717,37,Male,Bachelor,Widowed,0,Own,72785,Self-Employed,338421,60,3.8,797,0.29,89543,1,0,Car purchase,12534.28,Low
33034,54,Male,Bachelor,Single,2,Own,86871,Employed,264928,60,3.04,755,0.23,139388,2,1,Education,5086.62,Medium
70286,54,Female,PhD,Single,1,Own,20584,Self-Employed,156021,48,6.22,675,0.39,50326,5,0,Debt consolidation,3585.52,High
59534,59,Male,Master,Married,3,Own,68815,Employed,271217,36,4.12,789,0.27,87767,5,0,Medical expenses,10619.92,Low
19004,39,Male,PhD,Widowed,3,Rent,64093,Self-Employed,161633,48,4.22,710,0.27,166757,3,1,Debt consolidation,3935.76,Medium
65584,30,Male,Master,Divorced,0,Rent,6487,Employed,62214,48,6.3,653,0.37,171493,5,0,Education,1289.39,High
60808,50,Male,High School,Married,4,Rent,83036,Employed,215612,60,7.29,800,0.23,111536,5,0,Car purchase,8237.61,Low
19789,41,Female,High School,Divorced,0,Own,82674,Self-Employed,265880,60,5.94,771,0.32,192848,5,1,Debt consolidation,7768.63,Medium
69815,38,Male,High School,Married,2,Rent,64363,Employed,192358,60,6.61,752,0.29,98097,2,1,Education,4198.92,Medium
63923,63,Male,Bachelor,Married,1,Rent,103510,Self-Employed,247443,36,4.53,752,0.22,22667,1,0,Home improvement,6073.41,Low
34605,29,Male,Master,Divorced,4,Own,0,Unemployed,76422,60,4.28,662,0.27,78247,4,0,Car purchase,1546.27,High
15832,44,Male,High School,Single,2,Rent,13125,Unemployed,147235,48,3.38,676,0.33,87979,1,0,Car purchase,3482.11,High
94984,40,Male,PhD,Married,3,Rent,14111,Unemployed,147269,60,3.92,769,0.36,36883,4,0,Medical expenses,3475.78,High
40709,63,Female,PhD,Single,5,Rent,71373,Self-Employed,217077,60,6.5,746,0.28,158898,2,0,Medical expenses,5147.56,Medium
80079,56,Male,Bachelor,Widowed,0,Rent,1376,Unemployed,190748,60,3.68,785,0.39,165045,5,0,Home improvement,4286.28,High
83636,65,Female,PhD,Married,5,Rent,58882,Self-Employed,194809,48,3.21,722,0.35,95637,2,0,Car purchase,3690.26,High
87143,48,Female,High School,Divorced,4,Own,101736,Employed,255757,36,6.48,786,0.2,110499,1,0,Car purchase,8333.26,Low
58390,61,Female,High School,Divorced,3,Own,73961,Employed,205984,60,3.59,718,0.31,122908,2,1,Education,4013.2,Medium
28378,36,Male,Bachelor,Single,4,Own,48196,Employed,84163,36,3.47,726,0.21,111872,5,1,Car purchase,2240.92,Medium
90929,58,Female,PhD,Married,2,Rent,72757,Employed,144159,60,5.88,793,0.27,17567,5,0,Education,12960.02,Low
16981,61,Male,Bachelor,Single,0,Rent,100700,Employed,144932,60,3.57,761,0.28,104407,3,0,Education,11767.09,Low
78251,64,Male,Bachelor,Single,5,Own,79986,Employed,193329,60,6.6,762,0.29,175360,5,0,Debt consolidation,12399.25,Low
97108,35,Female,Master,Married,5,Rent,72393,Employed,148975,48,3.11,784,0.23,78444,4,0,Home improvement,3575.72,Low
38501,60,Female,PhD,Divorced,4,Own,33458,Unemployed,179605,36,6.26,677,0.39,148358,4,0,Car purchase,5505.69,High
46715,22,Female,Master,Married,5,Own,4439,Unemployed,68999,36,4.23,650,0.22,13357,2,1,Medical expenses,1793.69,High
18321,39,Female,Bachelor,Single,0,Own,44959,Employed,210820,60,3.55,703,0.37,78093,5,1,Debt consolidation,4137.34,High
94732,64,Female,PhD,Divorced,4,Own,77499,Employed,192813,48,6.39,776,0.25,69175,3,1,Medical expenses,3068.46,Medium
51446,31,Male,PhD,Single,0,Rent,54351,Self-Employed,136293,48,4.95,760,0.29,14570,2,0,Education,2616.43,Medium
70268,38,Male,High School,Single,3,Rent,49,Unemployed,78053,60,7.24,679,0.2,68904,1,1,Debt consolidation,2279.36,High
52858,49,Male,PhD,Single,2,Own,79610,Self-Employed,334775,48,7.91,756,0.24,52126,4,0,Home improvement,9546.27,Medium
50257,54,Female,High School,Widowed,2,Rent,50992,Employed,176619,48,7.92,664,0.27,125539,1,1,Education,4324.21,High
76200,50,Male,PhD,Single,3,Rent,51652,Employed,166137,48,4.23,770,0.28,162229,1,0,Car purchase,11146.38,Low
35584,65,Female,Master,Married,5,Own,46198,Self-Employed,144159,36,3.86,784,0.26,196987,3,0,Medical expenses,12960.02,Low
26316,63,Male,High School,Widowed,0,Rent,65183,Self-Employed,188267,48,3.51,761,0.27,175238,2,0,Medical expenses,4882.79,Low
19340,55,Female,Bachelor,Married,3,Own,60504,Self-Employed,181052,36,7.82,730,0.2,149590,1,1,Home improvement,6471.74,Medium
55708,23,Male,High School,Single,1,Own,46144,Employed,269361,36,3.15,770,0.2,26780,4,1,Debt consolidation,8456.16,Medium
22751,61,Female,Bachelor,Divorced,3,Rent,68527,Employed,207048,36,4.38,761,0.27,170551,3,0,Medical expenses,9785.16,Low
87947,28,Female,PhD,Divorced,5,Own,30242,Employed,109269,36,7.45,777,0.37,133671,3,0,Debt consolidation,4945.62,High
30715,37,Male,Master,Married,0,Rent,47774,Unemployed,133959,60,5.54,674,0.26,100910,3,1,Education,3077.87,High
57270,35,Female,Master,Single,4,Own,79580,Self-Employed,273493,60,5.53,800,0.28,93925,3,0,Home improvement,10015.0,Low
96788,52,Female,Master,Divorced,2,Rent,44261,Unemployed,328491,48,6.87,691,0.3,34236,2,0,Medical expenses,8187.96,High
15758,54,Female,High School,Married,0,Own,74065,Self-Employed,189869,36,3.84,780,0.25,169885,5,0,Education,6970.43,Low
98535,37,Male,High School,Single,3,Own,54528,Self-Employed,205881,60,4.58,731,0.23,184830,3,0,Home improvement,4988.4,Medium
20980,65,Female,PhD,Widowed,0,Rent,114921,Self-Employed,329792,36,5.42,798,0.35,16752,1,0,Car purchase,9167.14,Medium
71779,23,Female,PhD,Divorced,3,Rent,15124,Employed,124362,60,7.1,653,0.38,185900,5,0,Home improvement,3753.32,High
62602,52,Female,High School,Single,0,Rent,15456,Unemployed,118069,48,3.74,682,0.23,170712,3,0,Education,2827.75,High
32854,40,Female,High School,Married,4,Rent,100201,Employed,390918,36,4.61,756,0.23,77964,1,0,Car purchase,5772.11,Low
79336,56,Male,Bachelor,Married,0,Own,60021,Self-Employed,191731,60,5.14,756,0.3,133258,5,0,Debt consolidation,10476.39,Low
97705,64,Male,Bachelor,Single,1,Own,54969,Self-Employed,147009,36,3.26,758,0.27,178508,1,0,Home improvement,12186.49,Low
62914,22,Female,High School,Single,4,Rent,27643,Self-Employed,120730,60,3.09,673,0.32,104262,4,1,Home improvement,3097.43,High
10875,58,Female,PhD,Divorced,4,Rent,46281,Employed,207056,36,5.65,773,0.25,154108,2,0,Debt consolidation,12345.78,Low
66397,59,Female,PhD,Divorced,4,Rent,70631,Self-Employed,253871,48,4.19,768,0.26,85613,4,0,Debt consolidation,4824.91,Medium
30628,57,Male,Master,Divorced,0,Rent,70881,Self-Employed,162954,60,4.02,744,0.25,124596,1,0,Medical expenses,4120.49,Medium
15094,51,Female,Bachelor,Married,3,Own,51105,Unemployed,199572,48,7.4,716,0.39,97036,4,0,Medical expenses,3534.31,High
14848,34,Female,Master,Single,0,Rent,46612,Self-Employed,184972,48,6.7,711,0.35,179655,2,0,Car purchase,5623.8,Medium
79694,21,Female,PhD,Widowed,0,Own,13154,Unemployed,117357,36,7.74,660,0.39,151026,5,0,Debt consolidation,4016.87,High
76602,36,Female,Master,Married,5,Own,72619,Self-Employed,152681,48,7.12,774,0.26,59675,4,1,Medical expenses,4086.76,Medium
80549,45,Male,Bachelor,Widowed,3,Own,68100,Employed,141533,48,7.68,705,0.34,57474,2,1,Car purchase,4387.95,Medium
76534,33,Male,High School,Married,5,Rent,32269,Self-Employed,92435,60,3.47,655,0.33,171853,5,0,Education,2561.97,High
51999,40,Female,Bachelor,Married,5,Rent,46460,Self-Employed,347410,36,3.35,800,0.24,165879,3,0,Car purchase,5130.02,Low
65194,28,Female,Master,Single,3,Own,47401,Self-Employed,131570,60,7.54,775,0.33,29327,5,0,Car purchase,4500.29,High
62890,55,Female,Bachelor,Married,4,Own,110030,Self-Employed,351649,48,6.15,780,0.31,195470,1,1,Medical expenses,10657.55,Medium
32808,65,Male,High School,Single,2,Own,68738,Self-Employed,258770,36,4.26,745,0.24,68129,3,1,Medical expenses,8904.37,Medium
10683,51,Female,Master,Married,3,Own,98345,Self-Employed,390918,48,6.54,782,0.21,161897,5,0,Car purchase,6787.95,Low
47672,23,Female,Bachelor,Single,2,Rent,60847,Self-Employed,278831,36,6.42,714,0.25,102922,4,1,Debt consolidation,7385.42,Medium
79337,52,Female,Master,Married,5,Own,79855,Self-Employed,107083,60,5.74,745,0.26,129928,4,1,Car purchase,2627.42,High
77772,22,Male,Bachelor,Married,3,Own,69855,Self-Employed,320366,36,4.82,746,0.32,196219,3,0,Home improvement,8322.15,Medium
96086,35,Male,Master,Married,0,Own,56687,Employed,216315,48,5.94,724,0.22,74847,4,0,Education,5127.03,Medium
66235,52,Male,Bachelor,Married,4,Own,50195,Self-Employed,383511,48,7.08,792,0.3,45688,3,0,Car purchase,10717.49,Low
15942,34,Male,PhD,Widowed,4,Rent,62144,Employed,260617,36,7.81,787,0.35,134714,2,0,Home improvement,9044.07,Medium
22246,58,Male,Bachelor,Married,5,Rent,50740,Employed,257488,36,7.47,705,0.21,154985,3,1,Medical expenses,7135.84,Medium
61623,58,Female,Master,Single,4,Own,73088,Self-Employed,298672,48,4.87,790,0.36,127808,2,0,Medical expenses,7434.44,High
65901,45,Female,Master,Widowed,2,Own,24111,Unemployed,215627,36,3.67,661,0.38,83423,2,0,Education,5101.92,High
96798,42,Male,High School,Married,3,Own,62252,Employed,238036,36,3.21,799,0.21,180634,2,0,Car purchase,10839.42,Low
55646,52,Female,PhD,Single,4,Rent,2,Unemployed,142548,36,7.95,653,0.28,113862,5,0,Education,4699.57,High
72856,37,Female,Bachelor,Married,0,Own,44026,Employed,88231,60,4.24,702,0.23,131301,2,0,Medical expenses,2050.15,Medium
94513,43,Female,PhD,Divorced,0,Rent,66937,Self-Employed,92223,36,3.44,711,0.26,90882,4,1,Home improvement,3155.41,Medium
74717,22,Male,High School,Divorced,4,Own,37644,Self-Employed,174753,48,6.74,718,0.36,82581,4,1,Education,3456.54,High
23005,35,Male,Master,Married,3,Rent,49852,Employed,237142,36,5.12,800,0.26,93463,4,0,Car purchase,10419.11,Low
82859,53,Female,PhD,Divorced,1,Rent,1059,Unemployed,77849,60,5.0,650,0.38,64032,3,1,Education,2368.62,High
17843,51,Male,Bachelor,Divorced,1,Own,84530,Self-Employed,228455,48,5.14,761,0.31,80643,1,1,Education,5738.03,Medium
23913,62,Male,Master,Single,4,Own,1220,Unemployed,153399,60,4.6,664,0.38,141821,1,0,Medical expenses,4045.06,High
53192,30,Female,PhD,Married,2,Rent,70490,Self-Employed,212799,60,6.82,789,0.36,189474,3,1,Medical expenses,4756.06,High
40018,62,Male,PhD,Widowed,5,Own,76070,Self-Employed,152431,36,4.23,723,0.33,143264,2,0,Medical expenses,3161.9,Medium
12072,64,Female,High School,Married,4,Rent,79085,Employed,390918,60,3.84,754,0.3,134580,2,0,Debt consolidation,4992.21,Low
40854,20,Female,Bachelor,Widowed,3,Rent,68316,Self-Employed,77840,48,3.63,657,0.4,65868,4,1,Education,1946.44,High
37979,41,Female,Master,Married,5,Own,31229,Unemployed,86803,36,5.82,674,0.38,114021,4,0,Debt consolidation,2414.18,High
