borrower_id,age,gender,education,marital_status,num_dependents,residence_type,income,employment_status,loan_amount,loan_term,interest_rate,credit_score,debt_to_income_ratio,existing_loan_balance,previous_loans,previous_default,loan_purpose,monthly_repayment,risk
17251,25,Female,Master,Single,3,Own,11479,Unemployed,144926,36,4.18,686,0.35,41625,5,1,Education,4530.55,High
21829,35,Male,Master,Divorced,4,Own,13865,Unemployed,78574,36,3.53,663,0.39,125205,4,1,Medical expenses,2413.75,High
17330,51,Female,High School,Divorced,4,Own,104743,Self-Employed,214578,48,7.4,759,0.27,197608,3,1,Debt consolidation,5793.61,Medium
94593,58,Male,High School,Married,2,Own,101874,Self-Employed,333662,48,7.52,793,0.22,71966,4,1,Debt consolidation,9042.24,Medium
61508,36,Female,High School,Married,2,Rent,49380,Employed,183147,60,5.03,702,0.25,30996,4,1,Education,3820.14,Medium
53610,65,Female,High School,Married,5,Own,11087,Unemployed,105164,60,6.65,685,0.35,128819,1,0,Home improvement,2335.52,High
92595,48,Male,High School,Widowed,1,Own,88868,Self-Employed,171556,36,3.79,783,0.34,180178,2,1,Car purchase,5307.28,Medium
69177,50,Male,Master,Married,5,Own,73019,Self-Employed,172124,48,4.84,775,0.38,159524,2,0,Debt consolidation,4280.15,High
83207,61,Male,High School,Widowed,1,Own,0,Unemployed,102564,60,5.14,666,0.23,106448,2,0,Debt consolidation,2148.72,High
78922,47,Female,PhD,Single,1,Rent,78243,Employed,363231,48,4.44,781,0.28,123064,2,0,Car purchase,8911.27,Low
98760,32,Female,Bachelor,Widowed,1,Rent,58578,Self-Employed,161731,60,5.25,715,0.27,189376,4,0,Debt consolidation,3403.09,Medium
71457,28,Female,PhD,Married,5,Own,16935,Unemployed,59575,36,5.78,653,0.27,71562,4,1,Medical expenses,1941.81,High
97921,58,Male,High School,Divorced,4,Own,85866,Self-Employed,325967,48,3.66,785,0.21,57021,3,0,Medical expenses,7785.18,Low
74597,41,Female,Bachelor,Single,2,Own,58532,Employed,130629,48,3.22,708,0.3,83662,3,1,Car purchase,3071.96,Medium
44500,59,Female,Master,Widowed,1,Own,0,Unemployed,122833,60,6.18,678,0.21,48960,1,0,Home improvement,2679.81,High
14700,50,Female,Bachelor,Widowed,3,Rent,62673,Self-Employed,215741,48,7.94,735,0.3,139233,1,0,Debt consolidation,5922.09,Medium
55823,25,Male,Master,Married,1,Own,0,Unemployed,126486,36,5.63,686,0.24,30141,2,1,Debt consolidation,4106.93,High
53077,21,Female,High School,Widowed,2,Rent,35038,Self-Employed,53784,36,5.3,695,0.33,129027,3,0,Car purchase,1731.55,High
15747,61,Female,Master,Married,1,Rent,14635,Unemployed,57279,60,3.35,688,0.28,114558,3,0,Home improvement,1114.55,High
62286,25,Male,Bachelor,Married,3,Own,51206,Self-Employed,140405,36,4.49,727,0.35,91291,5,0,Car purchase,4425.49,Medium
97231,26,Female,Bachelor,Widowed,3,Own,38797,Self-Employed,123801,60,5.12,698,0.28,106530,5,0,Education,2591.57,High
92665,47,Male,High School,Divorced,3,Rent,12540,Unemployed,119111,60,6.24,655,0.26,124650,1,1,Car purchase,2604.56,High
29478,28,Female,Bachelor,Widowed,2,Rent,0,Unemployed,117294,36,5.55,676,0.22,183239,5,1,Car purchase,3800.65,High
43405,57,Male,High School,Single,5,Own,91522,Employed,197764,48,3.23,776,0.38,88026,3,1,Education,4652.4,High
91764,36,Female,Bachelor,Married,1,Rent,19896,Unemployed,138265,36,5.17,651,0.2,40586,1,0,Education,4436.39,High
70314,64,Female,PhD,Divorced,4,Own,16471,Unemployed,61486,36,3.68,662,0.22,14164,2,0,Home improvement,1896.5,High
73060,61,Male,Bachelor,Widowed,5,Rent,59720,Employed,221484,36,5.37,701,0.22,49956,4,1,Education,7143.47,Medium
12572,48,Male,Bachelor,Divorced,4,Own,60939,Employed,102064,36,6.15,745,0.29,118969,4,1,Debt consolidation,3358.19,Medium
73897,45,Female,PhD,Married,5,Rent,10311,Unemployed,125550,48,5.77,667,0.38,119350,4,0,Education,3219.31,High
91618,61,Female,PhD,Widowed,0,Rent,107592,Self-Employed,200384,48,4.72,764,0.3,164051,3,1,Home improvement,4962.84,Medium
48455,65,Female,PhD,Divorced,3,Rent,13394,Unemployed,140531,60,3.43,680,0.23,62293,2,1,Debt consolidation,2743.87,High
64523,51,Female,Bachelor,Married,4,Rent,63513,Employed,168369,48,6.38,711,0.37,141983,1,0,Car purchase,4402.85,High
66442,27,Male,High School,Married,3,Own,55719,Self-Employed,193124,36,6.85,735,0.25,49630,5,0,Debt consolidation,6466.97,Medium
67386,49,Male,High School,Single,4,Rent,0,Unemployed,132565,36,7.35,673,0.23,86578,4,1,Debt consolidation,4494.32,High
30223,61,Female,Master,Married,0,Rent,87246,Self-Employed,351646,36,4.23,780,0.27,142388,2,0,Car purchase,11007.5,Low
58815,65,Female,Master,Married,1,Own,49043,Employed,212413,48,7.59,729,0.39,145307,3,0,Education,5768.78,High
29082,20,Male,High School,Divorced,2,Own,32111,Employed,58056,48,6.8,692,0.38,49571,5,0,Medical expenses,1538.48,High
48761,46,Female,Master,Divorced,2,Rent,99498,Self-Employed,288357,60,7.6,794,0.28,178789,2,1,Car purchase,6632.21,Medium
95033,45,Male,Master,Single,0,Own,93760,Self-Employed,338450,60,7.4,783,0.4,84429,2,0,Medical expenses,7727.94,High
82323,39,Female,Bachelor,Single,0,Own,44959,Employed,210820,60,3.55,703,0.37,78093,5,1,Debt consolidation,4137.34,High
16256,61,Male,PhD,Divorced,4,Rent,82215,Self-Employed,211891,60,7.95,786,0.34,174559,5,0,Car purchase,4935.29,Medium
49216,38,Male,PhD,Married,0,Own,0,Unemployed,97352,48,3.49,695,0.29,118017,1,0,Debt consolidation,2311.3,High
65690,28,Female,Bachelor,Widowed,0,Own,18622,Unemployed,127101,60,5.59,675,0.37,163171,4,1,Education,2710.43,High
74165,46,Male,Bachelor,Married,3,Own,73085,Employed,284528,60,3.59,763,0.29,18547,2,1,Debt consolidation,5593.35,Medium
88852,46,Male,High School,Divorced,4,Own,67130,Employed,140187,36,4.86,723,0.26,137382,1,0,Home improvement,4461.84,Medium
87283,46,Male,Master,Divorced,1,Rent,0,Unemployed,66033,60,4.74,652,0.28,160224,3,1,Car purchase,1361.38,High
59454,50,Male,Bachelor,Widowed,3,Own,96776,Employed,340805,48,3.45,789,0.33,117381,4,0,Education,8079.92,Medium
54433,54,Male,PhD,Divorced,5,Rent,86347,Employed,156502,60,6.15,799,0.34,157074,1,0,Home improvement,3410.44,Medium
91094,54,Male,Bachelor,Widowed,4,Rent,83139,Employed,395414,60,3.9,751,0.25,63950,2,1,Debt consolidation,7875.33,Medium
79932,58,Female,PhD,Single,3,Rent,88640,Self-Employed,197319,48,3.12,783,0.26,77417,1,0,Debt consolidation,4623.84,Low
81012,30,Female,Bachelor,Married,2,Rent,45053,Employed,206765,60,3.85,739,0.39,57568,1,0,Car purchase,4109.45,High
61110,26,Female,Bachelor,Widowed,2,Own,57123,Self-Employed,131710,36,4.01,748,0.32,71994,4,1,Debt consolidation,4098.74,Medium
45296,23,Female,PhD,Widowed,0,Own,31676,Employed,133039,36,7.57,651,0.25,163661,1,0,Medical expenses,4534.78,High
95400,28,Female,PhD,Widowed,0,Rent,31116,Employed,120836,36,6.91,684,0.39,155529,4,0,Debt consolidation,4052.37,High
70902,59,Female,Bachelor,Single,0,Own,99181,Self-Employed,215769,60,4.9,772,0.37,65772,5,1,Debt consolidation,4477.21,High
31157,54,Male,Master,Single,3,Rent,87518,Employed,295877,48,7.39,763,0.32,93441,3,1,Education,7986.21,Medium
45784,35,Female,Master,Married,3,Own,57670,Employed,135055,60,7.61,738,0.3,12510,2,1,Medical expenses,3107.39,Medium
74091,45,Male,High School,Single,5,Own,12022,Unemployed,99332,60,4.79,661,0.37,192722,1,0,Education,2052.03,High
58559,32,Female,High School,Married,5,Rent,72300,Self-Employed,391539,60,4.79,755,0.36,173902,3,0,Home improvement,8088.54,High
74724,43,Male,Master,Widowed,5,Rent,56425,Employed,203831,36,7.35,736,0.3,54689,5,0,Medical expenses,6910.44,Medium
98103,63,Male,High School,Married,5,Rent,57014,Employed,249396,36,7.41,746,0.36,60292,1,1,Medical expenses,8467.69,High
69497,20,Female,High School,Divorced,3,Own,33988,Self-Employed,139151,60,5.33,673,0.3,21394,2,0,Car purchase,2937.25,High
65058,54,Female,Master,Single,3,Rent,65361,Self-Employed,249899,36,7.95,714,0.4,121101,1,0,Home improvement,8597.22,High
31558,41,Female,High School,Single,0,Own,96478,Self-Employed,156297,60,6.99,771,0.37,74789,1,1,Home improvement,3515.38,High
54669,23,Female,Bachelor,Single,4,Own,35245,Employed,108517,60,3.62,653,0.38,108931,3,0,Home improvement,2135.98,High
18126,48,Male,Master,Widowed,0,Rent,0,Unemployed,88655,48,5.01,689,0.35,71108,5,0,Education,2217.11,High
60321,49,Female,High School,Divorced,5,Rent,86948,Self-Employed,236034,60,3.96,756,0.2,196987,1,0,Medical expenses,4712.81,Low
26512,60,Female,Master,Widowed,3,Own,55935,Employed,136090,36,3.3,719,0.32,144512,3,1,Medical expenses,4154.53,Medium
80928,29,Male,PhD,Divorced,4,Own,42085,Self-Employed,102118,60,5.93,743,0.23,72229,5,0,Education,2206.6,Medium
55064,32,Male,Bachelor,Single,2,Rent,17794,Unemployed,128612,60,4.66,687,0.31,97991,5,1,Education,2642.98,High
53072,30,Male,PhD,Single,3,Rent,55931,Employed,158464,60,4.15,739,0.24,136024,3,1,Home improvement,3189.09,Medium
62469,31,Male,Master,Single,0,Own,53176,Employed,130196,36,4.45,712,0.33,104348,1,0,Home improvement,4099.37,Medium
35929,38,Male,Bachelor,Divorced,5,Rent,77772,Self-Employed,295360,36,3.89,751,0.24,78626,1,0,Home improvement,9161.9,Low
59666,61,Male,Master,Married,2,Own,64224,Employed,197609,60,3.86,733,0.4,173369,4,0,Debt consolidation,3929.13,High
28931,28,Male,Bachelor,Widowed,5,Own,49646,Self-Employed,212601,60,4.22,702,0.35,163963,2,1,Home improvement,4291,Medium
52949,35,Male,Master,Married,4,Own,58832,Employed,121340,48,6.95,739,0.21,143330,4,1,Education,3230.68,Medium
78012,49,Male,Master,Divorced,4,Own,18106,Unemployed,85171,60,5,700,0.32,19595,2,0,Home improvement,1774.4,High
69255,35,Female,Bachelor,Divorced,3,Own,12575,Unemployed,83361,60,3.42,698,0.22,126524,5,1,Home improvement,1626.93,High
86541,22,Female,Master,Widowed,3,Own,43400,Self-Employed,196341,48,4.59,724,0.2,125785,2,1,Debt consolidation,4841.44,Medium
57067,25,Female,High School,Divorced,1,Rent,26168,Employed,97216,36,5.73,671,0.24,96308,3,1,Car purchase,3164.65,High
34987,65,Male,Master,Single,2,Own,111323,Self-Employed,255856,48,7.11,798,0.33,133733,5,0,Education,6846.28,Medium
39829,34,Male,PhD,Married,4,Own,17559,Unemployed,61255,48,7.23,677,0.35,192961,4,0,Education,1645.21,High
68978,55,Male,Master,Married,4,Rent,108352,Self-Employed,152537,48,7.05,772,0.27,119876,4,1,Medical expenses,4074.01,Medium
49274,40,Male,High School,Married,1,Own,19879,Unemployed,99980,36,7.74,654,0.31,59371,4,0,Car purchase,3422.09,High
84647,48,Female,High School,Married,0,Rent,77081,Employed,330623,60,5.44,761,0.24,111159,3,0,Home improvement,7009.21,Low
48155,62,Male,PhD,Single,2,Rent,61415,Employed,207704,48,3.79,707,0.23,119684,4,0,Education,4983.17,Medium
37063,28,Male,Master,Widowed,5,Own,34891,Employed,125378,48,5.94,682,0.34,130312,3,0,Debt consolidation,3232.66,High
28702,48,Male,PhD,Married,4,Own,18043,Unemployed,110646,60,3.2,655,0.26,129618,3,1,Education,2139.16,High
90350,31,Female,Bachelor,Married,4,Own,62604,Self-Employed,148088,60,5.84,725,0.34,21446,2,0,Car purchase,3188.83,Medium
92324,54,Female,High School,Married,3,Own,11986,Unemployed,60031,36,5.52,699,0.27,128210,2,1,Home improvement,1943.67,High
76330,22,Female,High School,Single,5,Own,41260,Self-Employed,204685,36,4.98,700,0.25,195886,2,1,Education,6535.14,Medium
73538,49,Male,High School,Married,5,Own,65426,Employed,173175,36,3.85,701,0.32,56461,3,0,Medical expenses,5366.02,Medium
61229,30,Male,High School,Divorced,1,Own,55830,Self-Employed,156799,60,3.17,743,0.31,125882,1,0,Education,3027.53,Medium
50412,48,Male,High School,Single,3,Rent,62276,Employed,162531,36,3.46,726,0.21,13816,3,0,Debt consolidation,4983.38,Medium
38910,26,Male,Bachelor,Single,3,Rent,40573,Self-Employed,247339,60,3.95,713,0.39,113563,4,0,Home improvement,4936.47,High
38020,26,Female,Master,Married,0,Own,0,Unemployed,101011,36,5.29,654,0.33,82995,5,1,Debt consolidation,3251.15,High
18825,33,Female,Master,Widowed,0,Rent,53104,Self-Employed,185027,60,6.48,743,0.38,191854,2,1,Home improvement,4082.93,High
93277,64,Female,PhD,Single,2,Rent,19585,Unemployed,100118,60,6.2,664,0.3,194714,1,0,Debt consolidation,2185.91,High
90786,27,Female,Bachelor,Widowed,1,Rent,27253,Employed,99089,48,4.48,659,0.28,178306,1,0,Medical expenses,2434.29,High
68160,41,Male,Master,Divorced,5,Rent,16797,Unemployed,148376,36,4.15,696,0.27,73504,2,0,Home improvement,4634.69,High
39156,58,Female,Master,Married,3,Rent,97007,Employed,278881,36,7.77,753,0.33,47101,2,0,Debt consolidation,9552.45,Medium
32764,57,Male,Bachelor,Single,3,Own,70758,Self-Employed,339182,36,4.22,761,0.32,89456,3,1,Home improvement,10614.51,Medium
45633,50,Male,Master,Widowed,3,Rent,88926,Self-Employed,260807,60,6.05,777,0.35,136353,1,1,Education,5661.69,Medium
20909,39,Male,Bachelor,Divorced,3,Own,64863,Self-Employed,174245,48,5.81,730,0.21,45823,4,0,Home improvement,4473.74,Medium
34854,20,Male,Master,Widowed,3,Own,54320,Self-Employed,197817,48,5.45,741,0.4,28673,4,0,Debt consolidation,5019.61,High
60439,56,Male,Bachelor,Widowed,2,Own,18005,Unemployed,141285,36,6.25,677,0.35,73531,4,0,Car purchase,4660.44,High
92700,65,Male,Bachelor,Divorced,4,Own,12414,Unemployed,82429,60,5.89,692,0.37,13234,1,0,Education,1778.41,High
62122,65,Male,Bachelor,Widowed,1,Own,105340,Self-Employed,229225,60,7.84,792,0.38,163637,3,1,Debt consolidation,5318.02,High
24322,60,Female,Bachelor,Divorced,5,Rent,16520,Unemployed,50841,36,7.08,650,0.22,192535,4,1,Car purchase,1712.21,High
66485,30,Male,Master,Married,5,Rent,50940,Employed,147706,60,7.74,728,0.31,65724,2,0,Debt consolidation,3414.47,Medium
33950,32,Female,PhD,Widowed,5,Rent,0,Unemployed,88420,36,4.89,667,0.21,17776,5,0,Education,2816.42,High
73595,63,Male,High School,Single,2,Rent,0,Unemployed,62693,36,5.61,650,0.28,146334,3,1,Education,2034.56,High
54175,58,Female,Master,Divorced,5,Own,113532,Self-Employed,212808,48,6.33,774,0.32,103330,3,0,Debt consolidation,5556.06,Medium
69889,64,Female,Bachelor,Single,4,Rent,0,Unemployed,98290,48,6.09,692,0.37,144981,4,0,Debt consolidation,2546.53,High
93633,40,Male,Master,Single,5,Own,0,Unemployed,129529,48,5,689,0.36,101313,4,1,Debt consolidation,3238.23,High
60444,38,Male,Bachelor,Single,1,Own,44874,Employed,243850,48,3.84,728,0.39,136397,5,0,Home improvement,5860.53,High
37740,30,Male,High School,Widowed,5,Rent,45698,Employed,200529,48,4.1,716,0.33,185794,1,0,Medical expenses,4862.83,Medium
93040,51,Male,Master,Married,4,Rent,15623,Unemployed,144036,60,6.68,674,0.33,157298,4,0,Home improvement,3202.4,High
43959,27,Female,High School,Single,0,Own,0,Unemployed,147598,36,5.86,658,0.37,109665,5,0,Car purchase,4820.71,High
18111,57,Male,PhD,Widowed,2,Own,0,Unemployed,63970,48,3.05,679,0.26,87810,2,1,Education,1495.3,High
29323,58,Female,Bachelor,Single,4,Own,92923,Self-Employed,330512,36,4.37,795,0.31,175433,2,1,Car purchase,10384.5,Medium
59375,23,Female,Bachelor,Married,5,Rent,0,Unemployed,113898,60,4.96,692,0.38,51731,1,1,Car purchase,2369.08,High
65369,63,Female,Master,Widowed,3,Rent,14637,Unemployed,141275,36,6.51,685,0.28,44314,3,0,Car purchase,4690.72,High
69969,61,Male,Bachelor,Widowed,5,Own,118800,Self-Employed,187964,36,4.09,797,0.24,180718,1,1,Medical expenses,5861.87,Medium
23362,63,Male,PhD,Widowed,5,Rent,46294,Employed,193214,48,3.9,703,0.22,145118,3,1,Home improvement,4653.24,Medium
92178,45,Male,High School,Single,1,Own,79918,Self-Employed,330350,60,7.77,791,0.35,191349,1,1,Education,7644.85,Medium
46073,60,Female,Master,Single,0,Rent,47998,Employed,228245,60,6.34,732,0.24,163839,5,1,Car purchase,5009.98,Medium
22393,57,Male,PhD,Widowed,5,Own,97448,Self-Employed,182829,36,4.63,795,0.38,150905,2,1,Debt consolidation,5784,High
61615,55,Female,High School,Single,1,Rent,96492,Employed,307051,60,3.9,785,0.29,92390,1,0,Home improvement,6115.43,Low
85377,33,Male,High School,Divorced,0,Rent,51585,Employed,178270,48,7.83,710,0.28,182532,1,0,Car purchase,4877.17,Medium
16051,53,Female,PhD,Married,4,Own,15127,Unemployed,129452,60,5.55,694,0.22,21727,2,0,Home improvement,2756.25,High
28568,39,Male,Bachelor,Married,4,Own,54210,Self-Employed,210628,36,5.75,716,0.28,52813,4,1,Debt consolidation,6860.04,Medium
43315,63,Female,Bachelor,Married,0,Own,13156,Unemployed,123877,60,6.24,682,0.32,120018,2,1,Education,2708.78,High
59668,21,Male,High School,Divorced,0,Rent,18984,Unemployed,58645,48,6.2,673,0.38,81631,2,0,Car purchase,1524.77,High
11292,26,Female,Bachelor,Widowed,0,Rent,33625,Employed,145463,48,5.94,681,0.22,101462,5,1,Medical expenses,3750.52,High
45527,58,Male,High School,Married,2,Own,62621,Employed,239377,60,5.97,725,0.3,43442,3,0,Medical expenses,5180.52,Medium
30380,62,Male,Bachelor,Widowed,4,Own,87541,Employed,317560,48,6.54,765,0.34,119640,4,0,Education,8346.54,Medium
56399,49,Female,Master,Widowed,4,Rent,90828,Self-Employed,374898,36,7.74,776,0.35,33629,1,0,Home improvement,12831.93,Medium
22272,30,Male,High School,Divorced,4,Own,48893,Employed,233348,60,3.68,731,0.3,187412,5,0,Education,4604.73,Medium
11821,59,Male,High School,Widowed,5,Own,88429,Employed,323322,60,6.42,752,0.32,54179,5,0,Home improvement,7118.47,Medium
19846,43,Male,Master,Single,3,Own,75586,Self-Employed,247854,36,4.69,793,0.25,151326,1,1,Car purchase,7853.53,Medium
73324,38,Female,Bachelor,Single,5,Own,44988,Employed,235142,36,7.68,739,0.37,25072,3,0,Medical expenses,8036.63,High
70339,41,Female,Master,Single,0,Own,13050,Unemployed,96469,36,3.51,681,0.24,148699,5,0,Education,2961.87,High
26232,51,Male,Bachelor,Divorced,1,Own,84530,Self-Employed,228455,48,5.14,761,0.31,80643,1,1,Education,5738.03,Medium
31211,28,Female,PhD,Single,2,Rent,28105,Employed,87342,36,3.67,676,0.35,18285,2,0,Education,2693.29,High
97194,37,Male,PhD,Widowed,4,Own,12087,Unemployed,148446,48,5.51,697,0.37,111934,2,0,Debt consolidation,3774.24,High
12772,28,Male,Master,Single,5,Rent,36113,Employed,94845,48,7.88,697,0.2,135879,3,1,Education,2598.75,High
20828,47,Male,Bachelor,Married,1,Own,78317,Employed,219082,60,4.24,777,0.24,195194,1,0,Home improvement,4425.46,Low
87489,60,Male,Bachelor,Single,1,Own,57947,Employed,150378,36,5.13,739,0.24,23357,4,1,Medical expenses,4820.03,Medium
50166,64,Male,Bachelor,Divorced,3,Own,73414,Employed,261954,60,3.26,757,0.25,83546,3,1,Home improvement,5077.54,Medium
51922,23,Male,High School,Single,0,Own,29674,Employed,111873,48,7.54,656,0.29,76129,4,1,Car purchase,3033.62,High
49892,27,Male,High School,Married,2,Own,15920,Unemployed,81228,60,4.38,687,0.28,37883,2,0,Debt consolidation,1650.28,High
86881,61,Male,Bachelor,Widowed,0,Rent,15618,Unemployed,145073,48,7.95,662,0.31,50284,1,0,Home improvement,3983.46,High
64815,55,Female,Master,Divorced,3,Rent,64437,Self-Employed,226568,48,5.62,732,0.36,53761,5,1,Home improvement,5781.26,High
47965,22,Male,Bachelor,Widowed,3,Rent,32172,Employed,148399,60,4.92,699,0.28,169178,3,0,Home improvement,3081.75,High
10471,30,Male,High School,Widowed,4,Own,77933,Self-Employed,207759,48,6.54,785,0.22,68701,1,0,Car purchase,5460.6,Low
15123,60,Male,Master,Married,2,Rent,0,Unemployed,120070,36,3.01,672,0.33,106760,3,0,Medical expenses,3636.45,High
44608,28,Female,Master,Divorced,0,Rent,37185,Self-Employed,145745,48,3.88,651,0.31,162898,1,1,Car purchase,3507.6,High
92081,60,Male,PhD,Married,2,Own,78119,Employed,315098,48,3.78,764,0.35,123745,3,0,Education,7557.1,Medium
22280,51,Male,PhD,Married,1,Rent,0,Unemployed,134877,48,3.11,660,0.38,113336,5,0,Debt consolidation,3159.49,High
28811,24,Female,Bachelor,Widowed,5,Own,36867,Employed,119045,36,6.63,650,0.32,109057,4,0,Debt consolidation,3964.53,High
11776,61,Male,Bachelor,Married,0,Own,81116,Employed,307191,36,6.96,750,0.39,37876,5,1,Debt consolidation,10314.79,High
36518,28,Female,PhD,Married,2,Own,35063,Self-Employed,81956,36,5.72,667,0.33,42263,1,0,Debt consolidation,2667.21,High
81387,38,Male,PhD,Married,0,Rent,42427,Employed,211970,48,3.74,741,0.26,189415,4,0,Education,5076.68,Medium
32224,27,Male,High School,Divorced,2,Rent,0,Unemployed,97250,36,7.48,688,0.23,122362,5,1,Medical expenses,3307.58,High
33771,63,Female,Bachelor,Divorced,4,Own,117370,Self-Employed,177242,48,7.58,792,0.27,79573,1,0,Home improvement,4812.12,Low
95964,29,Female,Bachelor,Widowed,3,Own,26854,Employed,125739,48,7.8,667,0.23,94686,2,0,Education,3436.87,High
56217,40,Female,PhD,Widowed,5,Own,0,Unemployed,135715,36,4.92,685,0.3,149924,4,0,Education,4326.29,High
20959,57,Female,Bachelor,Single,1,Own,53322,Employed,104496,48,5.79,708,0.38,25617,3,1,Home improvement,2681.19,High
48626,49,Male,PhD,Married,1,Rent,74477,Employed,186123,36,7.81,795,0.23,16906,4,1,Debt consolidation,6381.43,Medium
23894,62,Male,PhD,Married,0,Rent,69258,Self-Employed,120707,36,3.39,736,0.37,119181,2,0,Education,3693.97,High
28364,53,Female,PhD,Widowed,5,Own,111209,Self-Employed,319042,60,3.07,757,0.23,178415,1,0,Medical expenses,6133.58,Low
31017,20,Female,PhD,Widowed,4,Own,18222,Unemployed,142976,36,5.12,660,0.25,34100,5,1,Home improvement,4581.59,High
37769,45,Male,Bachelor,Widowed,1,Rent,17674,Unemployed,91050,60,6.21,674,0.23,107380,4,0,Car purchase,1988.68,High
24208,26,Male,Master,Divorced,0,Rent,35333,Self-Employed,120984,36,3.33,688,0.2,91033,2,0,Debt consolidation,3696.4,High
41501,37,Male,High School,Widowed,0,Rent,53054,Self-Employed,180898,36,7.9,748,0.26,114369,5,0,Car purchase,6215.86,Medium
61202,42,Male,High School,Divorced,3,Rent,0,Unemployed,126962,48,5.38,652,0.26,49724,4,0,Debt consolidation,3214.25,High
40352,33,Male,Bachelor,Divorced,3,Rent,59530,Self-Employed,194454,60,7.28,727,0.21,196846,4,0,Home improvement,4420.59,Medium
90004,58,Male,Bachelor,Widowed,0,Rent,90221,Employed,378185,48,5.74,800,0.38,140786,1,1,Car purchase,9687.84,High
32245,38,Male,High School,Divorced,4,Own,52923,Self-Employed,118647,36,6.55,729,0.25,134062,3,1,Home improvement,3943.36,Medium
26248,56,Female,High School,Divorced,2,Own,116164,Self-Employed,312446,60,3.64,773,0.3,173743,3,1,Debt consolidation,6155.19,Medium
99417,46,Female,Master,Single,4,Rent,0,Unemployed,70258,36,4.45,660,0.31,29130,2,1,Education,2212.15,High
97706,25,Female,PhD,Widowed,5,Own,26406,Employed,73628,60,3.54,675,0.35,62290,4,1,Debt consolidation,1444.34,High
51587,41,Female,Bachelor,Widowed,0,Own,71254,Self-Employed,292889,36,7.74,759,0.33,93935,5,0,Medical expenses,10024.94,Medium
59844,23,Female,PhD,Widowed,1,Rent,39221,Employed,53007,60,5.11,666,0.33,31912,2,0,Car purchase,1109.17,High
63093,25,Female,PhD,Widowed,4,Rent,0,Unemployed,57044,36,7.47,677,0.27,87831,2,0,Car purchase,1939.65,High
64932,50,Female,Bachelor,Widowed,2,Own,76759,Employed,355277,60,3.99,796,0.33,171615,2,1,Car purchase,7102.58,Medium
11859,29,Female,Bachelor,Widowed,2,Rent,16658,Unemployed,118248,60,3.02,678,0.39,42956,4,0,Debt consolidation,2268.39,High
38655,32,Female,Bachelor,Widowed,1,Own,41263,Employed,103767,48,7.07,701,0.26,90469,5,0,Education,2773.17,Medium
95054,49,Female,PhD,Divorced,2,Own,0,Unemployed,73044,48,5.14,661,0.31,52639,5,1,Education,1834.62,High
47359,62,Female,Master,Single,0,Rent,82573,Employed,154306,60,7.66,756,0.3,173532,5,0,Education,3556.75,Low
75976,57,Male,Master,Widowed,1,Rent,96148,Self-Employed,249897,36,3.98,780,0.39,101911,4,1,Education,7770.41,High
10996,43,Male,Master,Divorced,5,Own,97475,Self-Employed,386630,48,6.37,750,0.38,118673,1,0,Debt consolidation,10107.15,High
30103,43,Female,Master,Married,4,Own,68210,Employed,202593,36,6.08,725,0.37,161480,4,0,Education,6654.05,High
32769,45,Female,Bachelor,Widowed,1,Rent,0,Unemployed,132764,60,6.92,698,0.33,78217,5,0,Car purchase,2978.34,High
36707,25,Male,High School,Widowed,0,Rent,35126,Employed,142743,60,7.6,655,0.31,16629,2,1,Car purchase,3283.09,High
34452,35,Male,Master,Married,4,Rent,16194,Unemployed,136410,36,4.37,659,0.33,177349,5,0,Debt consolidation,4285.93,High
70178,58,Male,High School,Married,2,Own,46080,Employed,120285,48,7.22,713,0.28,138722,1,1,Debt consolidation,3229.65,Medium
73768,60,Male,Bachelor,Widowed,3,Own,0,Unemployed,73567,48,3.05,661,0.33,175468,5,0,Debt consolidation,1719.63,High
54932,42,Female,High School,Married,4,Own,56319,Employed,107747,60,3.12,732,0.35,66703,3,0,Home improvement,2075.93,Medium
13866,40,Male,Bachelor,Single,5,Rent,78967,Self-Employed,276241,36,7.77,772,0.34,180898,3,1,Education,9462.02,Medium
67155,52,Female,Bachelor,Divorced,1,Rent,14605,Unemployed,63486,60,6.97,687,0.26,63957,4,1,Education,1426.85,High
65540,58,Female,Master,Single,4,Own,73088,Self-Employed,298672,48,4.87,790,0.36,127808,2,0,Medical expenses,7434.44,High
43169,57,Female,Master,Divorced,3,Rent,51790,Employed,184588,48,6.95,722,0.25,66409,3,1,Home improvement,4914.66,Medium
51215,27,Male,Master,Single,5,Own,32624,Employed,124379,48,7.49,685,0.21,84347,5,0,Medical expenses,3367.56,High
38503,26,Female,High School,Widowed,5,Own,56653,Self-Employed,183917,36,3.99,731,0.3,81936,4,0,Debt consolidation,5720.33,Medium
69347,30,Female,PhD,Married,4,Rent,50584,Self-Employed,101218,48,4.42,725,0.21,149845,5,0,Car purchase,2481.53,Medium
94512,21,Male,PhD,Single,3,Own,40393,Self-Employed,190655,48,3.4,749,0.26,170516,1,1,Car purchase,4512.17,Medium
69582,51,Male,Master,Single,0,Rent,94097,Employed,152725,36,3.53,770,0.37,199858,4,0,Home improvement,4691.63,High
21536,32,Female,High School,Single,2,Rent,36572,Employed,89883,36,4.32,694,0.32,109498,3,0,Home improvement,2820.33,High
86474,49,Male,Bachelor,Divorced,1,Own,0,Unemployed,118388,60,4.2,680,0.33,83542,3,1,Home improvement,2387.49,High
